"ymd","ym","dow","toy","timeCount","tod","load","tempMax","temp95Max","tempMin","temp95Min","todFrom1","peak24","tod24","matTem.1","matTem.2","matTem.3","matTem.4","matTem.5","matTem.6","matTem.7","matTem.8","matTem.9","matTem.10","matTem.11","matTem.12","matTem.13","matTem.14","matTem.15","matTem.16","matTem.17","matTem.18","matTem.19","matTem.20","matTem.21","matTem.22","matTem.23","matTem.24","matTem.25","matTem.26","matTem.27","matTem.28","matTem.29","matTem.30","matTem.31","matTem.32","matTem.33","matTem.34","matTem.35","matTem.36","matTem.37","matTem.38","matTem.39","matTem.40","matTem.41","matTem.42","matTem.43","matTem.44","matTem.45","matTem.46","matTem.47","matTem.48","matTem95.1","matTem95.2","matTem95.3","matTem95.4","matTem95.5","matTem95.6","matTem95.7","matTem95.8","matTem95.9","matTem95.10","matTem95.11","matTem95.12","matTem95.13","matTem95.14","matTem95.15","matTem95.16","matTem95.17","matTem95.18","matTem95.19","matTem95.20","matTem95.21","matTem95.22","matTem95.23","matTem95.24","matTem95.25","matTem95.26","matTem95.27","matTem95.28","matTem95.29","matTem95.30","matTem95.31","matTem95.32","matTem95.33","matTem95.34","matTem95.35","matTem95.36","matTem95.37","matTem95.38","matTem95.39","matTem95.40","matTem95.41","matTem95.42","matTem95.43","matTem95.44","matTem95.45","matTem95.46","matTem95.47","matTem95.48","matInt.1","matInt.2","matInt.3","matInt.4","matInt.5","matInt.6","matInt.7","matInt.8","matInt.9","matInt.10","matInt.11","matInt.12","matInt.13","matInt.14","matInt.15","matInt.16","matInt.17","matInt.18","matInt.19","matInt.20","matInt.21","matInt.22","matInt.23","matInt.24","matInt.25","matInt.26","matInt.27","matInt.28","matInt.29","matInt.30","matInt.31","matInt.32","matInt.33","matInt.34","matInt.35","matInt.36","matInt.37","matInt.38","matInt.39","matInt.40","matInt.41","matInt.42","matInt.43","matInt.44","matInt.45","matInt.46","matInt.47","matInt.48","matLag.1","matLag.2","matLag.3","matLag.4","matLag.5","matLag.6","matLag.7","matLag.8","matLag.9","matLag.10","matLag.11","matLag.12","matLag.13","matLag.14","matLag.15","matLag.16","matLag.17","matLag.18","matLag.19","matLag.20","matLag.21","matLag.22","matLag.23","matLag.24","matLag.25","matLag.26","matLag.27","matLag.28","matLag.29","matLag.30","matLag.31","matLag.32","matLag.33","matLag.34","matLag.35","matLag.36","matLag.37","matLag.38","matLag.39","matLag.40","matLag.41","matLag.42","matLag.43","matLag.44","matLag.45","matLag.46","matLag.47","matLag.48"
2012-07-08,"2012-7","0",0.51642284,1341698400,25,4.538566,18.5230158,16.46491111,13.69848877,14.99620943,26,4.609549,22,14.4562549432,14.4656084108,14.4094153894,14.3123585901,14.2896144883,14.2539200013,14.2580391726,14.2692134842,14.1166128660,13.9142826451,13.7271591509,13.6984887656,13.7715170461,13.7872213626,13.8418440998,14.0786091828,14.4065091203,14.7804864227,14.9601597205,14.9172866314,14.9418101748,15.1740435469,15.4910093067,15.5549106723,15.5619902376,16.1580118816,16.7872675187,17.0887975134,17.2047655735,17.6762584751,18.3785561092,18.5230158468,18.3735496583,18.0301529665,17.7263767991,17.4929843153,17.4518769741,17.8192529299,18.0271374462,17.3680444483,16.4241216155,15.9231248301,15.8963770781,15.9284655185,15.7185552038,15.1092942749,14.7399212579,14.6088963950, 1.622614e+01, 1.613811e+01, 1.605168e+01, 1.596471e+01, 1.588096e+01, 1.579961e+01, 1.572253e+01, 1.564986e+01, 1.557320e+01, 1.549025e+01, 1.540210e+01, 1.531692e+01, 1.523965e+01, 1.516703e+01, 1.510077e+01, 1.504966e+01, 1.501750e+01, 1.500565e+01, 1.500338e+01, 1.499907e+01, 1.499621e+01, 1.500510e+01, 1.502940e+01, 1.505567e+01, 1.508099e+01, 1.513484e+01, 1.521746e+01, 1.531103e+01, 1.540571e+01, 1.551924e+01, 1.566221e+01, 1.580525e+01, 1.593366e+01, 1.603849e+01, 1.612288e+01, 1.619139e+01, 1.625441e+01, 1.633265e+01, 1.641738e+01, 1.646491e+01, 1.646287e+01, 1.643588e+01, 1.640891e+01, 1.638489e+01, 1.635157e+01, 1.628946e+01, 1.621198e+01, 1.613183e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.408877,3.273341,3.207475,3.153943,3.078762,2.997414,2.963169,2.946506,2.912917,2.815168,2.809001,2.846526,3.001875,3.161028,3.406384,3.645836,3.956271,4.171843,4.397256,4.475062,4.556541,4.591967,4.609549,4.602988,4.601807,4.555360,4.485427,4.428090,4.369441,4.290454,4.274972,4.269986,4.304231,4.368522,4.460367,4.475980,4.429796,4.360387,4.304756,4.216716,4.130382,4.047460,4.004030,4.022399,3.987105,3.835692,3.669322,3.478679
2012-07-09,"2012-7","1",0.51915523,1341784800,34,5.295365,17.6445923,16.17585637,14.10313439,15.05370725,35,4.538566,25,14.5865318371,14.5795047827,14.4849169981,14.5182393779,14.4365829061,14.2377598798,14.1031343857,14.2182996322,14.3212397507,14.2921908045,14.2390887488,14.1796443693,14.1989636711,14.2914863776,14.3877432446,14.4081861556,14.4040120484,14.5836806616,14.9241726204,15.2194201026,15.3406307248,15.3425894424,15.4603697042,15.8128439929,16.0428152460,16.3265936171,16.5491056129,16.8065213235,17.0757674610,17.0962925650,17.0737308491,17.1365818539,17.2069136317,17.3411147831,17.5848671660,17.6445923250,17.4543769409,16.8115804795,16.3490726884,16.3847775878,16.4872134372,16.2177366031,15.8369546187,15.5082965801,15.3198059041,15.2308245123,15.1416670250,15.0000263632, 1.605456e+01, 1.598081e+01, 1.590601e+01, 1.583662e+01, 1.576662e+01, 1.569018e+01, 1.561083e+01, 1.554120e+01, 1.548020e+01, 1.542080e+01, 1.536172e+01, 1.530261e+01, 1.524743e+01, 1.519963e+01, 1.515904e+01, 1.512150e+01, 1.508562e+01, 1.506052e+01, 1.505371e+01, 1.506199e+01, 1.507592e+01, 1.508926e+01, 1.510781e+01, 1.514307e+01, 1.518805e+01, 1.524498e+01, 1.531019e+01, 1.538500e+01, 1.546954e+01, 1.555088e+01, 1.562702e+01, 1.570250e+01, 1.577772e+01, 1.585589e+01, 1.594234e+01, 1.602745e+01, 1.609880e+01, 1.613444e+01, 1.614517e+01, 1.615715e+01, 1.617365e+01, 1.617586e+01, 1.615891e+01, 1.612638e+01, 1.608605e+01, 1.604329e+01, 1.599821e+01, 1.594830e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.295253,3.162078,3.105134,3.046354,2.971566,2.901764,2.860565,2.842721,2.809395,2.724635,2.684092,2.683043,2.774231,2.872374,3.027591,3.194748,3.432101,3.644262,3.848682,4.046935,4.194017,4.319057,4.407884,4.471126,4.521640,4.538566,4.480966,4.434781,4.365767,4.291504,4.302788,4.309610,4.356320,4.444622,4.422448,4.427827,4.331391,4.358813,4.319976,4.215273,4.190868,4.138648,4.147964,4.104535,4.045492,3.867838,3.582070,3.358888
2012-07-10,"2012-7","2",0.52188763,1341871200,33,5.355983,16.6767178,15.88854139,13.25449880,14.57245769,34,5.295365,34,14.7531251801,14.5131885676,14.2966004601,14.0127972823,13.7356069686,13.6153456744,13.6392625031,13.6573952337,13.6006107658,13.5400448443,13.5688888563,13.5952186007,13.6362740236,13.6089142896,13.6013969817,13.5152086838,13.5866561332,13.9751346861,14.3340023588,14.3924135979,14.2658973284,14.4104585736,14.8401482570,14.8661659678,15.0646082302,15.2095628836,15.2341188241,15.0669869498,15.3377298884,16.0160790693,16.6178895871,16.6767178023,16.5482201318,16.4883272963,16.2117729347,15.5746264551,15.1495215167,15.5868386264,16.1436528569,16.0188749428,15.3122928369,14.6716905420,14.2448523653,13.9115068437,13.7059709921,13.7522838275,13.6223966391,13.2544988042, 1.588854e+01, 1.581977e+01, 1.574362e+01, 1.565707e+01, 1.556100e+01, 1.546372e+01, 1.537250e+01, 1.528674e+01, 1.520243e+01, 1.511931e+01, 1.504179e+01, 1.496946e+01, 1.490280e+01, 1.483811e+01, 1.477627e+01, 1.471322e+01, 1.465689e+01, 1.462281e+01, 1.460837e+01, 1.459757e+01, 1.458098e+01, 1.457246e+01, 1.458584e+01, 1.459986e+01, 1.462310e+01, 1.465242e+01, 1.468150e+01, 1.470078e+01, 1.473263e+01, 1.479680e+01, 1.488785e+01, 1.497730e+01, 1.505584e+01, 1.512747e+01, 1.518168e+01, 1.520133e+01, 1.519874e+01, 1.521814e+01, 1.526442e+01, 1.530214e+01, 1.530265e+01, 1.527110e+01, 1.521979e+01, 1.515438e+01, 1.508195e+01, 1.501547e+01, 1.494582e+01, 1.486125e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.172837,3.065641,3.021556,2.995446,2.946637,2.895466,2.878934,2.858466,2.902026,2.882608,2.920002,3.051471,3.410058,3.767334,4.255553,4.604563,4.821053,4.942420,5.069559,5.124665,5.133587,5.179116,5.216379,5.239602,5.277259,5.248262,5.210212,5.195255,5.154449,5.138573,5.110495,5.166914,5.230156,5.283425,5.295365,5.238815,5.144609,5.040693,4.924051,4.822234,4.715957,4.609155,4.580814,4.523871,4.412476,4.143765,3.878466,3.626680
2012-07-11,"2012-7","3",0.52462003,1341957600,24,5.303631,18.1294979,15.35664920,11.82380226,13.31284881,25,5.355983,33,12.7995566781,12.2218663696,11.9017460622,11.8238022586,11.9087841926,12.0223832552,12.0283133420,12.1644756570,12.2991164756,12.2814241538,12.1927395807,12.1921661784,12.2395951424,12.2235364174,12.3602723083,12.4240753014,12.5596541018,12.9041769221,13.4114238619,13.9835262064,14.6216552840,15.2435239283,15.5222495526,15.5659817101,15.7343008910,16.1415976034,16.4896143427,16.9093442463,17.1604884600,17.1167550755,17.2515878788,18.1294979001,18.0992106120,17.0757183951,15.9017590910,16.1559217841,16.8517592294,16.7589391352,16.0399629438,15.3325208564,14.8079400505,14.3748496123,13.8453824839,13.2299781355,12.8722897153,12.6778954259,12.6111139500,12.6325956317, 1.475817e+01, 1.463135e+01, 1.449487e+01, 1.436132e+01, 1.423869e+01, 1.412788e+01, 1.402290e+01, 1.392998e+01, 1.384843e+01, 1.377008e+01, 1.369122e+01, 1.361626e+01, 1.354743e+01, 1.348124e+01, 1.342519e+01, 1.337513e+01, 1.333436e+01, 1.331285e+01, 1.331778e+01, 1.335106e+01, 1.341459e+01, 1.350604e+01, 1.360685e+01, 1.370481e+01, 1.380628e+01, 1.392305e+01, 1.405138e+01, 1.419428e+01, 1.434259e+01, 1.448129e+01, 1.461981e+01, 1.479529e+01, 1.496049e+01, 1.506625e+01, 1.510803e+01, 1.516042e+01, 1.524499e+01, 1.532069e+01, 1.535665e+01, 1.535544e+01, 1.532807e+01, 1.528041e+01, 1.520866e+01, 1.510972e+01, 1.499785e+01, 1.488185e+01, 1.476832e+01, 1.466153e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.420555,3.305355,3.247887,3.229649,3.164964,3.123241,3.093457,3.088733,3.090964,3.055145,3.081517,3.189238,3.528407,3.891455,4.371802,4.654159,4.874061,4.974565,5.095538,5.157729,5.179903,5.191581,5.239078,5.273979,5.289854,5.262301,5.247344,5.217953,5.196960,5.173999,5.165602,5.223070,5.283163,5.355983,5.340238,5.261514,5.174524,5.086484,4.954884,4.899384,4.798617,4.682368,4.595641,4.509700,4.399224,4.155311,3.894998,3.612379
2012-07-12,"2012-7","4",0.52735242,1342044000,34,5.244982,18.3364867,15.09628324, 9.60836121,12.42608765,35,5.303631,24,12.6515566144,12.6226447454,12.6003542322,12.1740361153,11.7805373279,11.5272995789,11.3196109681,11.0595040314,10.8029888773,10.6579480355,10.4215523822,10.2482487448, 9.9346877286, 9.6083612115, 9.6390290462,10.2540211456,11.0648383974,11.8557585796,12.7035729754,13.5740815130,14.3367011324,14.9430343648,15.4847799938,16.1771762091,16.7902138135,16.9696475737,17.0983551317,17.3610805708,17.8550448600,18.0889321336,18.1199624164,18.2318387919,18.3364867218,18.0993309991,17.3253455833,16.1472043606,15.0271706534,14.5974587900,14.4703063926,14.2918589062,14.0709646334,13.9237243091,13.8411677901,13.9214272788,13.8952834124,13.8324851399,13.7206582254,13.6175155122, 1.456103e+01, 1.446411e+01, 1.437092e+01, 1.426108e+01, 1.413705e+01, 1.400656e+01, 1.387222e+01, 1.373158e+01, 1.358515e+01, 1.343879e+01, 1.328793e+01, 1.313595e+01, 1.297588e+01, 1.280751e+01, 1.264908e+01, 1.252933e+01, 1.245610e+01, 1.242609e+01, 1.243996e+01, 1.249667e+01, 1.258867e+01, 1.270639e+01, 1.284531e+01, 1.301190e+01, 1.320082e+01, 1.338926e+01, 1.357471e+01, 1.376403e+01, 1.396858e+01, 1.417460e+01, 1.437187e+01, 1.456487e+01, 1.475345e+01, 1.492074e+01, 1.504097e+01, 1.509628e+01, 1.509283e+01, 1.506806e+01, 1.503817e+01, 1.500086e+01, 1.495436e+01, 1.490283e+01, 1.484975e+01, 1.480333e+01, 1.475793e+01, 1.471166e+01, 1.466211e+01, 1.460988e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.425409,3.293678,3.214823,3.172050,3.113531,3.090177,3.079943,3.070627,3.067216,3.031134,3.035726,3.162209,3.527488,3.901296,4.352646,4.677382,4.910143,4.983487,5.089896,5.133325,5.160485,5.230024,5.277652,5.299301,5.303631,5.274110,5.243014,5.173081,5.143297,5.111020,5.086091,5.162059,5.218478,5.238684,5.251542,5.172818,5.074807,4.981388,4.888887,4.806490,4.717007,4.592492,4.549587,4.514817,4.442391,4.187326,3.880827,3.631929
2012-07-13,"2012-7","5",0.53008482,1342130400,24,5.191974,18.3203709,15.72351737,13.36302069,14.01329176,25,5.244982,34,13.5674566381,13.6545857820,13.7499588788,13.7103275015,13.6937346331,13.6554007605,13.5827535062,13.5276153019,13.5363874520,13.4736882931,13.3827540177,13.4375106192,13.4028104463,13.3630206921,13.5079459472,13.7318341882,13.9913537470,14.2204618255,14.4478168549,14.9199525145,15.4606743759,15.6156046703,15.9722367756,16.5951068496,17.0827186086,16.8107054428,16.5417662524,16.8127083856,17.4630551557,18.1035393702,18.3203709295,17.9473662340,17.2707813751,16.5318591259,16.2735962920,16.4737382867,16.5286581675,16.0332741205,15.6243597203,15.6556549325,15.6900471793,15.6755732256,15.4262439443,15.4317857076,15.2644620651,14.4874868600,13.7028356742,13.5733669603, 1.455776e+01, 1.451260e+01, 1.447447e+01, 1.443626e+01, 1.439913e+01, 1.436195e+01, 1.432299e+01, 1.428322e+01, 1.424588e+01, 1.420727e+01, 1.416604e+01, 1.412961e+01, 1.409327e+01, 1.405676e+01, 1.402932e+01, 1.401445e+01, 1.401329e+01, 1.402365e+01, 1.404486e+01, 1.408861e+01, 1.415722e+01, 1.423014e+01, 1.431724e+01, 1.443113e+01, 1.456371e+01, 1.467606e+01, 1.476935e+01, 1.487152e+01, 1.500109e+01, 1.515622e+01, 1.531442e+01, 1.544607e+01, 1.553731e+01, 1.558703e+01, 1.562136e+01, 1.566398e+01, 1.570721e+01, 1.572352e+01, 1.571856e+01, 1.571541e+01, 1.571415e+01, 1.571222e+01, 1.569792e+01, 1.568461e+01, 1.566360e+01, 1.560480e+01, 1.550970e+01, 1.541288e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.424360,3.292235,3.241458,3.198947,3.142397,3.103166,3.084010,3.082042,3.080599,3.016570,3.034676,3.162471,3.505708,3.860884,4.333359,4.641432,4.872880,4.947537,5.058931,5.108921,5.117580,5.147758,5.174786,5.209818,5.224776,5.190138,5.163109,5.119548,5.097243,5.071920,5.041218,5.090552,5.168357,5.241308,5.244982,5.191450,5.142641,5.067591,4.963937,4.861859,4.769621,4.666492,4.641694,4.579896,4.466009,4.178666,3.909562,3.656989
2012-07-14,"2012-7","6",0.53281721,1342216800,23,4.583701,16.2435560,15.32442619,12.71420764,13.98392872,24,5.191974,24,13.6437322874,13.5034303547,13.4848467415,13.4590949188,13.4773339406,13.4514209786,13.4118720011,13.4432419900,13.3023851184,13.0073022202,12.8391144804,12.7517253816,12.7147259295,12.7180627864,12.7770695677,12.7142076416,12.8694827286,13.1639199996,13.5563019384,13.9759392389,14.5349753621,14.8314979986,14.7001018268,14.4485398745,14.5179979386,14.6089510976,14.6298336682,14.5927692378,14.4955454308,15.1083704227,15.7851101324,16.2435559799,16.1041263103,15.8960813052,15.6680933928,15.5421620861,15.7488762954,15.7964023215,15.8961953840,16.1706656450,16.2342683669,15.9808755623,15.4799197123,15.0764234199,14.5823156572,13.8275394173,13.1556168971,12.8836695284, 1.532443e+01, 1.523338e+01, 1.514595e+01, 1.506161e+01, 1.498239e+01, 1.490584e+01, 1.483115e+01, 1.476175e+01, 1.468878e+01, 1.460471e+01, 1.451643e+01, 1.442819e+01, 1.434252e+01, 1.426130e+01, 1.418709e+01, 1.411344e+01, 1.405124e+01, 1.400688e+01, 1.398435e+01, 1.398393e+01, 1.401148e+01, 1.405248e+01, 1.408486e+01, 1.410305e+01, 1.412379e+01, 1.414805e+01, 1.417214e+01, 1.419317e+01, 1.420829e+01, 1.425330e+01, 1.432989e+01, 1.442557e+01, 1.450950e+01, 1.457883e+01, 1.463329e+01, 1.467873e+01, 1.473224e+01, 1.478545e+01, 1.484099e+01, 1.490747e+01, 1.497381e+01, 1.502416e+01, 1.504695e+01, 1.504842e+01, 1.502512e+01, 1.496524e+01, 1.487476e+01, 1.477520e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.454931,3.320444,3.254185,3.225713,3.173755,3.125471,3.094113,3.099099,3.098836,3.058687,3.074694,3.181890,3.479073,3.861934,4.284156,4.612041,4.831550,4.922476,5.041480,5.090421,5.123091,5.133981,5.157336,5.183971,5.191974,5.150776,5.100917,5.062211,5.023112,4.942813,4.925494,4.941107,4.988867,5.019438,5.054076,5.006711,4.929955,4.846639,4.733539,4.603513,4.509307,4.428615,4.389909,4.346479,4.227344,4.022924,3.787539,3.551105
2012-07-15,"2012-7","0",0.53554961,1342303200,24,4.438062,17.9005679,15.74571418,11.77254141,13.16931737,25,4.583701,23,12.7228136827,12.4136983347,12.1597915107,11.9305453609,11.7912175697,11.7725414141,11.9087563658,12.1326120443,12.2610419629,12.1471340263,11.8298469381,11.7979001714,11.9006575914,11.9047566305,11.9980801184,12.1106039275,12.3467974365,12.7495189534,13.3891596565,14.1669382435,14.7105151490,15.3390466987,15.8166571599,16.1712202012,16.3846362737,16.2657780318,16.2977201964,16.8036586030,17.2444183711,17.0722258526,16.4340031667,16.6755233431,17.2485931912,17.2961363666,17.4064301574,17.6928443914,17.9005679097,17.7381230347,17.2066677927,16.9567552856,16.8751631576,16.5897921231,16.2630798881,15.9414839805,15.5669162378,14.9506067436,14.2329022299,13.7641064753, 1.467259e+01, 1.455964e+01, 1.443965e+01, 1.431419e+01, 1.418804e+01, 1.406727e+01, 1.395934e+01, 1.386801e+01, 1.378766e+01, 1.370563e+01, 1.361184e+01, 1.352115e+01, 1.344012e+01, 1.336335e+01, 1.329509e+01, 1.323587e+01, 1.319141e+01, 1.316932e+01, 1.318031e+01, 1.322964e+01, 1.330368e+01, 1.340545e+01, 1.352601e+01, 1.365827e+01, 1.379459e+01, 1.391815e+01, 1.403713e+01, 1.417546e+01, 1.432890e+01, 1.446607e+01, 1.456447e+01, 1.467002e+01, 1.479895e+01, 1.492381e+01, 1.504794e+01, 1.518018e+01, 1.531620e+01, 1.543730e+01, 1.552577e+01, 1.559732e+01, 1.566121e+01, 1.570764e+01, 1.573541e+01, 1.574571e+01, 1.573677e+01, 1.569747e+01, 1.562424e+01, 1.553123e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.390377,3.246969,3.172706,3.127702,3.064985,3.009878,2.974059,2.954509,2.932073,2.885101,2.847838,2.875916,3.020900,3.172050,3.417406,3.655808,3.942101,4.132350,4.326536,4.425466,4.521509,4.556803,4.578977,4.583701,4.569399,4.519278,4.430583,4.341231,4.288224,4.261589,4.231936,4.245188,4.282188,4.349235,4.426909,4.445672,4.401586,4.341887,4.261720,4.160822,4.099549,4.052052,4.047066,4.034864,3.971491,3.815224,3.641244,3.429870
2012-07-16,"2012-7","1",0.53828201,1342389600,34,5.393639,17.0738468,15.78805932,12.76405140,14.18187958,35,4.438062,24,13.4749966873,13.3979680743,13.3140381147,13.2004567295,13.2267114599,13.2670454524,13.1196204813,12.9092727604,12.7640514038,12.8712802917,12.9338442844,12.7924026174,12.8187809858,13.1796142724,13.5657608033,13.7371752618,13.7745770008,14.1779685534,14.6555958287,14.9617273064,15.1191430490,15.2316571160,15.2192393885,15.2810115641,15.2464234485,15.4350750247,15.4326572907,15.0846018681,14.8081238117,15.1409912512,15.7032032788,15.9820686057,16.1119064948,15.9844513266,16.0507714323,16.4276542083,16.8984657052,17.0738468011,17.0596972672,16.8740015106,16.6797944466,16.7283154942,16.9276117380,16.8705450909,16.6813648186,16.5310041818,16.4310120659,16.2119377905, 1.542842e+01, 1.532690e+01, 1.522625e+01, 1.512496e+01, 1.503005e+01, 1.494190e+01, 1.485079e+01, 1.475371e+01, 1.465423e+01, 1.456508e+01, 1.448352e+01, 1.439896e+01, 1.431995e+01, 1.426294e+01, 1.422808e+01, 1.420353e+01, 1.418209e+01, 1.418188e+01, 1.420557e+01, 1.424337e+01, 1.428716e+01, 1.433439e+01, 1.437863e+01, 1.442375e+01, 1.446488e+01, 1.451339e+01, 1.455936e+01, 1.458562e+01, 1.459674e+01, 1.462396e+01, 1.467792e+01, 1.474313e+01, 1.481156e+01, 1.487021e+01, 1.492924e+01, 1.500416e+01, 1.509887e+01, 1.519762e+01, 1.529073e+01, 1.536989e+01, 1.543538e+01, 1.550003e+01, 1.557141e+01, 1.563637e+01, 1.568862e+01, 1.573074e+01, 1.576575e+01, 1.578806e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.224663,3.082042,3.031003,2.989672,2.917509,2.854792,2.812412,2.784990,2.750745,2.672940,2.627542,2.630691,2.723586,2.832225,2.993871,3.190812,3.442729,3.652790,3.881352,4.078556,4.207925,4.292160,4.356320,4.400536,4.438062,4.434650,4.364848,4.283763,4.227606,4.184571,4.169219,4.193230,4.251748,4.279302,4.303312,4.302263,4.301869,4.256340,4.211599,4.156886,4.131563,4.052446,4.060055,4.100861,4.031977,3.825065,3.554123,3.311785
2012-07-17,"2012-7","2",0.54101440,1342476000,33,5.330660,21.0354601,18.61908104,13.76405626,15.10226189,34,5.393639,34,15.8580359575,15.6122770789,15.4370378446,15.3552613591,15.2941841463,15.0788592375,14.8988584923,14.9635019258,14.9226603729,14.8325276080,14.5633212727,14.1063170792,13.7640562622,13.8191349857,13.9134151880,14.1328794480,14.4805591499,14.9140151489,15.6887027411,16.6648343079,17.3309545063,17.7053866938,17.6182336477,17.5785519147,18.0194388631,18.9649030989,19.6882959028,19.4805748493,19.1520456014,19.4551486597,20.1382843923,20.6032000086,20.7209664178,20.8118153982,20.9559493553,20.7384640064,20.5331883952,20.7574967594,21.0354601013,20.7972163924,20.3874711710,20.1483423746,19.8641701842,19.6704477596,19.3494301508,18.8364654013,18.2475212669,18.0087762001, 1.579156e+01, 1.578259e+01, 1.576532e+01, 1.574481e+01, 1.572228e+01, 1.569011e+01, 1.565055e+01, 1.561620e+01, 1.558152e+01, 1.554407e+01, 1.549503e+01, 1.542560e+01, 1.534252e+01, 1.526635e+01, 1.519870e+01, 1.514541e+01, 1.511217e+01, 1.510226e+01, 1.513158e+01, 1.520825e+01, 1.531438e+01, 1.543393e+01, 1.554315e+01, 1.564492e+01, 1.576364e+01, 1.592371e+01, 1.611194e+01, 1.628037e+01, 1.642395e+01, 1.657551e+01, 1.675365e+01, 1.694613e+01, 1.713487e+01, 1.731872e+01, 1.750058e+01, 1.766247e+01, 1.780601e+01, 1.795358e+01, 1.810768e+01, 1.824215e+01, 1.834942e+01, 1.843937e+01, 1.851061e+01, 1.856860e+01, 1.860764e+01, 1.861908e+01, 1.860050e+01, 1.857092e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.127833,3.018275,2.984555,2.976289,2.929711,2.889168,2.875785,2.859253,2.862796,2.828157,2.871849,3.010272,3.361905,3.734401,4.209631,4.562183,4.807933,4.917884,5.055651,5.139098,5.174786,5.220840,5.269517,5.322919,5.328429,5.305337,5.265712,5.235929,5.219659,5.199453,5.176492,5.208375,5.302844,5.378419,5.393639,5.327904,5.237897,5.168882,5.040431,4.930086,4.798617,4.680006,4.648517,4.581339,4.413657,4.159248,3.857866,3.611854
